Species	grid_id	Abundance.trend.rightcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Anaea andria	955	-1.17680141161129	0.312046255	0.00965586914791592	0.01724319	90.4243606927399	0.00560262767150269	17.566346441706	0.00265656820743068	-96.3553701	34.3154996	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	688	-0.211148198810474	0.16684885	-0.149662204453682	0.15242726	102.910258101347	0.00658101610236702	18.8730772542648	0.00605382137502145	-93.55520241	32.57553583	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	611	0.284054559436653	0.25339969	0.0255241681943921	0.050551575	30.2654652120366	0.00303454736651263	18.5971156469522	0.0120202393156072	-101.88934465	32.0274248	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	618	-1.2820946912888	0.06751964	-0.144336884665449	0.02696169	69.7375011150845	0.00640210118058226	18.6429490210154	-0.00313657005827403	-98.01025438	32.15301199	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1103	-0.543832930540455	0.13619463	-0.104604650495709	0.09401904	75.1166679194579	0.0066969743970866	16.8012823211984	0.00672469619682485	-97.51744394	35.1624181	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	392	1.26259192372931	0.41606869	-0.0104500695744747	0.05821368	98.1474374479208	0.00588844918629393	20.8599362052404	0.00542161757744038	-95.79458121	30.44284487	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1427	0.124205730165206	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1025	-0.495071188523066	0.164347285	-0.0985120189286567	0.04391911	59.4365393958795	0.00259359761303582	17.2012822841987	0.00647111274743024	-98.65849816	34.71618433	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1024	-0.429804054709704	0.63332535	0.158937690123437	0.028841795	55.503526746964	0.0026435486517725	17.5221156325096	0.00637663824166199	-99.23335751	34.70289451	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anartia jatrophae	49	5.69105706679933	0.57500519	0.0243208133934367	0.19392944	39.1637827239405	0.00606676327555014	23.7663465218666	0.00719312659317646	-98.37082827	26.05737878	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	50	4.71606020937712	0.790601755	0.123841344113475	0.16765871	49.6663470005808	0.00635168346014123	23.7474362605657	0.00673520944783789	-97.85796017	26.06718283	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	41	6.04762086501947	0	-0.133942433982509	0.0101223	106.844232476675	0.00612173121340527	25.6887824107439	0.0186981796758462	-81.12943102	24.62399503	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	269	-19.3300889266968	0.01962165	-0.130557633471754	0.16423169	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.47180221	28.09190842	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	149	-6.35083023406974	0.380757215	-0.0685397715373041	0.094122055	121.162502129873	0.00418736841615085	23.941346568939	0.0171416786788202	-81.74877453	26.93330432	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	222	-3.15804421575432	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	320	3.07934591808809	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	124	1.29598988651491	0.352853855	-0.0330934344081993	0.098412945	123.332694302767	0.00603785837637623	24.5641029492403	0.0178304479478653	-81.31641743	26.4332029	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	126	0.229693834058087	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	104	0.31574284051239	0.01233736	-0.127561668253944	0.46064562	132.594874172257	0.00433157542077788	25.0567311445872	0.0191249224196154	-80.38416352	25.85948538	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	267	3.86015688100954	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	175	-6.45188141908358	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	82	-3.72298988444105	0.06895236	-0.0897485647997315	0.139019805	116.860258423556	0.00497818735450292	25.2455131854766	0.0185759810118578	-80.46763165	25.42508076	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	319	11.4628426910205	0.1027013	-0.110942765621793	0.524883975	109.970194159792	-0.000794576182069488	22.5929491030864	0.0154724119312952	-81.4312537	28.66000535	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	152	-7.11046872204918	0.09978101	-0.115571830393742	0.38533821	134.694232747341	0.00436834712538037	24.3089747245495	0.0178998994447019	-80.21453194	26.72586237	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	219	14.2528954855345	0.013587335	-0.135032363114078	0.474392805	114.614425228956	0.00173387807442147	23.0432695394907	0.0152393862962277	-82.62982883	27.92560762	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	103	-4.26300340048416	4.05e-05	-0.133763102188208	0.001678135	129.630130978731	0.00544827112915155	25.0189105853056	0.0185497973523261	-80.88939687	25.93046339	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anatrytone logan	1266	3.25365952913117	0.45780919	0.125137606303607	0.03099304	96.8802901069896	0.0061008005856329	15.4726765497755	0.00703658975270904	-94.60599328	36.01769096	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2907	-1.92058459288773	0.030261005	-0.0174983037713483	0.07706481	104.681572382267	0.00983964932466808	9.13108990574256	0.0192263713930088	-72.9691655	42.25686617	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2639	0.463119431637993	0.002715645	-0.122482316293169	0.30737173	104.113222866486	0.00827580935166667	11.9260418898342	0.0207968381835502	-73.42532489	41.02355768	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2999	-1.24373025519189	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1843	-0.0768468024341273	0.79685295	0.037575074838606	0.04580285	86.4492001647655	0.00576723274751327	13.1145034299578	0.0074871649421953	-93.93055867	38.9870389	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2638	3.18139877818346	0.0092759	-0.0343771242982897	0.414552885	109.683014732141	0.00869867448106298	10.9568912139377	0.0187962815853593	-74.04051994	41.1221102	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2209	5.1889180714185	0.203823335	-0.104542873392615	0.05507309	98.6246811243204	0.00453048920560235	13.5243592012483	0.0141183187372431	-75.34292904	39.15070629	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1539	-2.05739493379071	0.16428793	-0.0509922300730238	0.12804653	95.0711556925223	0.00182023779713588	15.0179489667599	0.00832897239995508	-78.6523685	36.15495265	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2728	-3.68163201045101	0.014278565	-0.0387078422080972	0.19666345	102.066027580163	0.00963396911316466	11.3740386446604	0.0209186653465869	-72.65824309	41.33307557	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2816	-2.52116181018555	0.172131985	0.11998931288113	0.06242844	101.91057853821	0.00791271200659573	10.373397608622	0.0180115548263398	-73.74602267	41.94582058	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1454	-2.25049437295622	0.37710314	-0.0171357959824691	0.144461115	93.4942325397562	0.000517471214834795	15.6750002828164	0.0126705551718564	-80.48619376	35.9555033	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1059	-0.768199102860279	0.08809832	-0.123866561835704	0.09259726	105.394553126433	0.00345923026259028	18.2782054512929	0.00615679477012312	-79.27088269	33.63086121	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2378	2.49634927152156	0.08763762	-0.102752788644508	0.19002391	102.997758113421	0.00325371575996006	12.6838143044868	0.019064070349429	-74.46818322	39.88441125	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	126	5.39719053352794	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	320	1.33003697826408	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	124	-2.02479963775931	0.352853855	-0.0330934344081993	0.098412945	123.332694302767	0.00603785837637623	24.5641029492403	0.0178304479478653	-81.31641743	26.4332029	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	267	2.19800835134993	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	710	-0.300018051267248	0.00406603	-0.0546448482617896	0.0462516	99.7884629139533	0.000420317496817461	19.8496797879537	0.00775210021701456	-81.38527327	31.72262165	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	175	6.97655164359803	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2797	2.95508040957724	0.37465484	-0.0633582603697769	0.09586584	75.3733987533129	0.0130448033320085	8.7294873626043	0.0117667440068453	-85.89653221	43.31391043	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1372	-3.15616156197767	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2637	2.16152854124021	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1264	4.90413612231144	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2995	-2.26533536881275	0.21946726	-0.0179004781505159	0.16747732	99.8923094028082	0.00705483448918715	7.61217962637639	0.0136734023389033	-74.07631219	42.86689273	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2727	-3.16561272841005	0.025223695	-0.0108238961758349	0.227050325	105.959937700858	0.00796851812076342	11.0746797162753	0.020567979060414	-73.27525399	41.43492993	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	222	5.86273477396655	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2092	1.15876068713263	0.80906862	-0.059367633824246	0.022295035	67.2849371829906	0.00529803622621395	11.8868591954024	0.00792911040253865	-95.76344661	40.27463024	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2893	-1.27818319587553	0.213132925	-0.218758830988208	0.00833112	79.1229180326829	0.0137257475203709	8.53621810255572	0.0130335686517112	-81.90720836	43.41047146	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2534	0.366478328626241	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1427	0.566066907320328	0.094839125	-0.0915487412715985	0.01325034	86.3048091291999	0.00716792616472783	15.4753207266092	0.0100848507906094	-96.36871737	36.87692946	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2879	-4.43953449534975	0.357761645	-0.100873758393203	0.05661359	70.8152255654717	0.00603360943719002	7.90560911977305	0.0108355684173516	-91.10419962	44.00328918	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2176	1.92992078477485	0.87718998	-0.0451685159923799	0.02564742	68.118270426917	0.00605310405323426	10.8717950759217	0.00384259020639912	-95.76187742	40.69829218	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2452	-0.373630143414905	0.21021266	-0.079079455624469	0.49361074	85.6907067360022	0.00879799460281317	10.0990386374343	0.00955518985571809	-81.74962311	41.25528824	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2623	-0.489563975423668	0.245473095	-0.194981013000556	0.58147588	74.6665076758617	0.0122142923518533	10.0160258132726	0.0106989795985634	-83.46905518	42.2721726	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2110	-3.6835507929402	0.80983891	-0.15896775991283	0.080312475	91.0826937754949	0.00980337632735146	11.1653847922213	0.00666433761345731	-84.5742875	39.80481716	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2711	4.07971619606045	0.114220885	-0.136871710792017	0.5078359	72.4057703904617	0.012567447760099	9.22788477283067	0.0119444304927457	-83.38349969	42.69155957	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2791	-1.39557028468059	0.471163975	-0.100384665853528	0.041381045	72.7588955580424	0.00728610147634296	7.84078538796912	0.00962681794949574	-89.82372748	43.5316205	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2017	-0.828725703027566	0.86664974	0.0304690052814426	0.03564977	84.8365398691251	0.0069119179462949	11.7400643068294	0.00512590147035987	-90.1866968	39.72903259	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3059	-4.46914044006987	0.45269568	-0.0830640432803709	0.024586045	69.9080139119656	0.00432248905713948	7.07612191968096	0.010906947771013	-91.03475763	44.84821754	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3601	-0.93874773482131	0.19784597	-0.138867907979737	0.02693808	56.6580938937572	0.00994591948417235	4.70969562206226	0.0141665103592434	-95.03010996	47.46775936	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2781	-9.35222647756875	0.914315315	-0.0181540302064718	0.053450035	59.6836550306433	0.00651519838485534	7.40705141523041	0.00805909947765093	-96.40975728	43.66033385	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3255	10.6339255578457	0.054550665	-0.119807281341199	0.0126966	86.0092963499901	0.0139893590455973	5.93910267686424	0.014635489854773	-78.84977537	44.80223732	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2906	1.94712795060155	0.16019358	0.0650308403565076	0.07426374	95.9842964319082	0.00915492441995706	9.80000017674115	0.0168859811580626	-73.59584764	42.3572991	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2714	0.00622423119902571	0.294433545	-0.20865839187838	0.00916161	81.7693123160264	0.013964833908029	9.06858989090109	0.0106061531980758	-81.45884004	42.51036336	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3515	-1.58239223764017	0.003591185	-0.148551270884589	0.004990875	66.2330137093862	0.0106413888300406	5.26698727442477	0.0138246606857268	-90.8522262	46.96196003	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3235	-6.05202573086351	0.2153436	-0.128890980616481	0.022728435	63.5266036834472	0.00761708598710113	6.56153859081081	0.0125494115984444	-92.32690171	45.7322447	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3510	2.11466515145475	0.02095553	-0.173945544246978	0.014336425	59.8665875605284	0.00947607350841363	5.41746806032741	0.015004412687085	-94.33904765	47.03804425	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2287	5.33852652539137	0.252334595	-0.0504823231767643	0.04697038	105.075642671341	0.00396768035667421	10.0907053349969	0.00948947188713135	-78.85714423	40.07043703	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2818	-4.30889511729172	0.055130805	0.0119968771012337	0.283173245	103.068751857831	0.00931349010017633	10.4982373853071	0.021406844186387	-72.50241213	41.74353249	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2817	-3.73053149889711	0.03852446	-0.00779018336224685	0.09994534	106.295514516341	0.00829585656707426	9.80673094721845	0.019259260400183	-73.1232136	41.84602724	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2375	-0.0740850945905591	0.58085969	0.0280317477488367	0.20639251	100.831091373395	0.0077199926612885	11.2644232617787	0.013032274208246	-76.29100608	40.15884169	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2799	0.374431316028789	0.77657603	-0.0475823891437162	0.04416301	70.5560909815324	0.0112389062932711	8.71442323068205	0.0117766084235854	-84.59449881	43.21813453	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2461	0.849494670916351	0.3537556	0.153249849927453	0.10302197	98.1900657018026	0.00900862468745133	10.4237181950026	0.0148755728292292	-76.16145853	40.57336932	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2533	-2.88828290434784	0.72387708	-0.193867199143231	0.048267305	82.4496808877358	0.00962736764295905	9.58397453416807	0.00923366171583808	-84.82548767	41.95784189	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	3877	-5.58674000650207	0.61695448	-0.0418359967683596	0.013630685	47.6383021345887	0.00739096362629867	3.72644236707726	0.0126703841385795	-96.44707863	48.74326397	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2539	4.91850983900304	0.268246395	0.0976128422988047	0.110493655	86.4418284403972	0.0102795095802003	9.83189116296573	0.00918374411121887	-81.02332126	41.60860798	Hesperiidae	G5	aposematic	no	34	aposematic	1
