Species	grid_id	Abundance.trend.leftcensored	Cropland.2005_2015	Cropland.trend	Built.2005_2015	Precip.1993_2018	Precip.trend	Temp.1993_2018	Temp.trend	Lon	Lat	Family	NCGR	LarvalColor	LarvalHair	AdultSize	AdultColor	Diet.breadth.families
Amblyscirtes aesculapius	1706	-1.96171506984432	0.30767702	-0.0245072176583806	0.09133899	102.402245106462	0.00341270017424705	15.6237182015887	0.0087550251154815	-76.68949674	36.74574745	Hesperiidae	G4	aposematic	no	34	cryptic	1
Amblyscirtes aesculapius	1378	-5.6987505014113	0.156627345	-0.127237297262062	0.05873615	111.75096348845	0.00946092098634179	16.5916669147137	0.00770604859746862	-77.15730255	35.07371942	Hesperiidae	G4	aposematic	no	34	cryptic	1
Amblyscirtes vialis	1264	-0.345196944884196	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	3534	-4.9696296058919	0.0033431	0	0.01092717	71.5974371738923	0.014007426303571	4.90256419806526	0.0153894565389792	-77.80539224	45.97140187	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	4021	-1.68962222040617	0.01418602	-0.103502741733215	0.01899546	79.0711550036302	0.00332135891083608	6.08237189923724	0.0124546257197306	-120.71967776	47.66592243	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	3668	-7.30052158207148	0.045201575	-0.0646859149079522	0.036498185	30.01698767241	0.00227345124621376	6.22195524580251	0.0121464079602995	-113.94267117	46.86383189	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	4289	-0.958489644658356	0.850032725	0.0227040844038547	0.019153055	35.7075326599372	0.00369472545508154	3.000801338456	0.0136805551034774	-103.92550793	50.68314649	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	2893	-1.80281731982986	0.213132925	-0.218758830988208	0.00833112	79.1229180326829	0.0137257475203709	8.53621810255572	0.0130335686517112	-81.90720836	43.41047146	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	2534	-0.907204038751397	0.742340495	-0.252941938529685	0.059615845	79.8487193645575	0.010147434048766	9.69551296844983	0.00837272137418302	-84.18894181	41.90665946	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	2176	-0.296892788450376	0.87718998	-0.0451685159923799	0.02564742	68.118270426917	0.00605310405323426	10.8717950759217	0.00384259020639912	-95.76187742	40.69829218	Hesperiidae	G5	cryptic	no	27	cryptic	1
Amblyscirtes vialis	3293	-4.77048773988018	2.88e-06	-0.130181363602807	0.00047628	45.32484053935	0.00270983778533624	4.95608981699945	0.0109775484313854	-115.42097505	44.95449354	Hesperiidae	G5	cryptic	no	27	cryptic	1
Anaea andria	836	-0.119623353374088	0.067355605	-0.0617217263048393	0.12243194	91.5833347134101	-0.00166285035581247	18.141346396544	-0.00199122508435046	-83.42747602	32.8207102	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1024	1.0836359958865	0.63332535	0.158937690123437	0.028841795	55.503526746964	0.0026435486517725	17.5221156325096	0.00637663824166199	-99.23335751	34.70289451	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1351	-0.101065272139444	0.22877541	-0.0938621630741223	0.02899868	97.0839761999937	0.00318194503568207	15.6596156542118	0.00676020590681153	-92.82919788	36.4131345	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1036	2.5513993959007	0.220648735	-0.158351661527484	0.22334708	105.280450603901	0.00402235525679189	17.4788464718522	0.0006480647732899	-92.33144491	34.69110481	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1266	-3.0100934169479	0.45780919	0.125137606303607	0.03099304	96.8802901069896	0.0061008005856329	15.4726765497755	0.00703658975270904	-94.60599328	36.01769096	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	826	0.459652761205565	0.109135975	-0.124936441786855	0.034905685	118.665547189709	0.00714307622646664	17.4134618273148	0.00233039736872564	-89.01715506	33.26311782	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	955	-0.362717212216546	0.312046255	0.00965586914791592	0.01724319	90.4243606927399	0.00560262767150269	17.566346441706	0.00265656820743068	-96.3553701	34.3154996	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	688	-0.156518593503752	0.16684885	-0.149662204453682	0.15242726	102.910258101347	0.00658101610236702	18.8730772542648	0.00605382137502145	-93.55520241	32.57553583	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1123	2.04607993369426	0.290477095	-0.00500451208456202	0.033769015	126.824200789134	0.00694683037431267	15.4519233459081	-0.00190166156952096	-85.9764829	34.77827315	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	681	0.270704688540468	0.101258425	-0.125090651028526	0.261476265	72.1471165195585	0.0051668865372865	18.9993593325982	-0.00130370470958956	-97.46381627	32.59111434	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1264	-0.263897312899131	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	342	-0.0558737226943218	0.534540005	-0.0510918103222413	0.270530335	94.1811714319465	0.00625565862080076	21.2341349243354	0.00604872947434678	-95.79575003	30.0097734	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	392	0.0364043769313316	0.41606869	-0.0104500695744747	0.05821368	98.1474374479208	0.00588844918629393	20.8599362052404	0.00542161757744038	-95.79458121	30.44284487	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	611	1.43858021672061	0.25339969	0.0255241681943921	0.050551575	30.2654652120366	0.00303454736651263	18.5971156469522	0.0120202393156072	-101.88934465	32.0274248	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anaea andria	1025	1.87807336493324	0.164347285	-0.0985120189286567	0.04391911	59.4365393958795	0.00259359761303582	17.2012822841987	0.00647111274743024	-98.65849816	34.71618433	Nymphalidae	G4	aposematic	yes	71	aposematic	1
Anartia jatrophae	49	6.92448378787422	0.57500519	0.0243208133934367	0.19392944	39.1637827239405	0.00606676327555014	23.7663465218666	0.00719312659317646	-98.37082827	26.05737878	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	50	-3.22312810589064	0.790601755	0.123841344113475	0.16765871	49.6663470005808	0.00635168346014123	23.7474362605657	0.00673520944783789	-97.85796017	26.06718283	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	149	-9.90711269646639	0.380757215	-0.0685397715373041	0.094122055	121.162502129873	0.00418736841615085	23.941346568939	0.0171416786788202	-81.74877453	26.93330432	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	222	-2.28381257602144	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	41	-2.40125790063537	0	-0.133942433982509	0.0101223	106.844232476675	0.00612173121340527	25.6887824107439	0.0186981796758462	-81.12943102	24.62399503	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	269	-21.5293906352061	0.01962165	-0.130557633471754	0.16423169	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.47180221	28.09190842	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	126	-0.938319897169593	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	104	-2.79255536576782	0.01233736	-0.127561668253944	0.46064562	132.594874172257	0.00433157542077788	25.0567311445872	0.0191249224196154	-80.38416352	25.85948538	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	268	5.42506019145126	0.333320435	-0.0585733855458917	0.067072705	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.99141695	28.16185744	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	320	3.33138361109089	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	266	3.47570666280304	0.286590215	-0.0796872072802231	0.13198772	114.194873660421	8.05541735228604e-05	22.8551285175177	0.0151701804826157	-82.03335051	28.29461214	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	124	-1.59524881553452	0.352853855	-0.0330934344081993	0.098412945	123.332694302767	0.00603785837637623	24.5641029492403	0.0178304479478653	-81.31641743	26.4332029	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	267	5.38554813247838	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	175	-4.81591441617311	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	82	-9.85823069852322	0.06895236	-0.0897485647997315	0.139019805	116.860258423556	0.00497818735450292	25.2455131854766	0.0185759810118578	-80.46763165	25.42508076	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	40	-6.5495507923943	0	-0.133942433982509	0.017192425	104.925322181903	0.00662769788195943	25.7211542374048	0.0182141892249725	-81.62774667	24.6919168	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	319	9.32852249912355	0.1027013	-0.110942765621793	0.524883975	109.970194159792	-0.000794576182069488	22.5929491030864	0.0154724119312952	-81.4312537	28.66000535	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	177	-2.10559321468319	0.511956935	-0.0071054203002519	0.10946116	113.596796861062	0.00363844263934291	23.7993593246509	0.0173610240791158	-80.64155553	27.22963535	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	152	-2.62801682126106	0.09978101	-0.115571830393742	0.38533821	134.694232747341	0.00436834712538037	24.3089747245495	0.0178998994447019	-80.21453194	26.72586237	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	219	10.9389601608447	0.013587335	-0.135032363114078	0.474392805	114.614425228956	0.00173387807442147	23.0432695394907	0.0152393862962277	-82.62982883	27.92560762	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	103	-6.39819538043717	4.05e-05	-0.133763102188208	0.001678135	129.630130978731	0.00544827112915155	25.0189105853056	0.0185497973523261	-80.88939687	25.93046339	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anartia jatrophae	221	7.72540405882109	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	Nymphalidae	G5	cryptic	yes	60.5	aposematic	6
Anatrytone logan	1944	4.31715072439858	0.34692727	0.0438955159040642	0.03125277	95.3633029644306	0.00576132892235097	12.5608976507106	0.00557469253036141	-83.50763926	38.8563987	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2210	-0.896499876883805	0.011711805	-0.0799624460011127	0.054518185	94.4894246260325	0.00214064643234218	13.0878207295035	0.0167319571524406	-74.74431021	39.05766649	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1941	0.514582402883779	0.43694279	-0.0887801034335515	0.02989122	100.112581898769	0.00981056782248108	12.4907053441514	0.0064329927417886	-85.32986539	39.01156845	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2909	-1.34655032262742	0.027316715	-0.0166054419973886	0.21103786	104.704489066051	0.0111273184800017	9.72307709852854	0.022113863525084	-71.72198558	42.0478671	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2999	-5.0319472651565	0.02232901	-0.0197810291534122	0.349774025	101.89984157605	0.0109926357891361	9.65769248248006	0.0213803872746686	-71.55817577	42.45711674	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1203	3.58663445370981	0.270982835	0.0920087588999379	0.07059873	117.394232898186	0.00667699567191258	15.4233976739387	0.000677439509823635	-84.76506346	35.10742541	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1843	-1.33624977408322	0.79685295	0.037575074838606	0.04580285	86.4492001647655	0.00576723274751327	13.1145034299578	0.0074871649421953	-93.93055867	38.9870389	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2638	-1.0295777722426	0.0092759	-0.0343771242982897	0.414552885	109.683014732141	0.00869867448106298	10.9568912139377	0.0187962815853593	-74.04051994	41.1221102	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2797	1.43648219921215	0.37465484	-0.0633582603697769	0.09586584	75.3733987533129	0.0130448033320085	8.7294873626043	0.0117667440068453	-85.89653221	43.31391043	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1202	4.6892560813462	0.12770493	-0.053040089475882	0.178943195	120.85929694084	0.00819883678219933	15.1355771938196	0.0019135203784825	-85.33981564	35.15666361	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1372	-1.94888002066377	0.347081625	-0.0194230061014228	0.210225275	92.7541682567352	-0.00100849550880074	15.7134618140184	0.0117900033219136	-80.5810055	35.53442042	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2637	-4.25343406068699	0.12301433	-0.00621702667403539	0.07834888	106.812501772856	0.00898668387401966	9.78750015128977	0.0183212941509963	-74.65760418	41.21797688	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1264	5.24073182879039	0.485278665	0.0839693659844662	0.254371515	90.8604182851835	0.00824059108957254	16.4488784817931	0.00799355940623169	-95.77807137	36.02496131	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2995	3.03704267478755	0.21946726	-0.0179004781505159	0.16747732	99.8923094028082	0.00705483448918715	7.61217962637639	0.0136734023389033	-74.07631219	42.86689273	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2727	-5.26532624595236	0.025223695	-0.0108238961758349	0.227050325	105.959937700858	0.00796851812076342	11.0746797162753	0.020567979060414	-73.27525399	41.43492993	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	222	1.75893164045171	0.334830915	-0.0686533446985518	0.02242112	109.823398973697	0.00175514849551485	23.2192311745424	0.0167499032564293	-81.07399731	27.73082226	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	126	5.5830756386221	0.041770885	-0.119805705656223	0.388852515	140.695515543987	0.00409223442008416	24.7041670664763	0.0182306354015312	-80.29980171	26.29307395	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	268	0.781222361278555	0.333320435	-0.0585733855458917	0.067072705	113.37115534758	0.000764159324977436	23.0823721304918	0.0159004012540698	-80.99141695	28.16185744	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	320	0.443423903572526	0.06146877	-0.118139671611781	0.15050548	116.570835526173	-0.00136303766180094	22.7618593986218	0.0152425310347741	-80.9079255	28.59216656	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	367	1.68398905154217	0.4520553	-0.0353923208338025	0.132063315	113.283976235069	0.00167446725280211	21.6637824131892	0.0136600911885352	-82.40469247	29.21889794	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	124	0.291130599041844	0.352853855	-0.0330934344081993	0.098412945	123.332694302767	0.00603785837637623	24.5641029492403	0.0178304479478653	-81.31641743	26.4332029	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	267	3.05028341104636	0.158345435	-0.104902878930641	0.344593225	107.955770908449	0.000355505609950951	22.895352941293	0.0158043970855967	-81.51194274	28.2294268	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	710	0.327418801784551	0.00406603	-0.0546448482617896	0.0462516	99.7884629139533	0.000420317496817461	19.8496797879537	0.00775210021701456	-81.38527327	31.72262165	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	265	1.82619299315883	0.154707465	-0.118071921457121	0.299608585	112.18974566345	-0.000386023356271301	22.7599362287766	0.0157244310495958	-82.55561088	28.35740928	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	175	3.89323043818941	0.6131914	0.00726042296646313	0.10343676	114.793592002147	0.00230562402032662	23.1980773271658	0.0162171655464818	-81.67068903	27.3660921	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	319	0.724115416339988	0.1027013	-0.110942765621793	0.524883975	109.970194159792	-0.000794576182069488	22.5929491030864	0.0154724119312952	-81.4312537	28.66000535	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	177	2.26555111461857	0.511956935	-0.0071054203002519	0.10946116	113.596796861062	0.00363844263934291	23.7993593246509	0.0173610240791158	-80.64155553	27.22963535	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	103	-0.65540636260113	4.05e-05	-0.133763102188208	0.001678135	129.630130978731	0.00544827112915155	25.0189105853056	0.0185497973523261	-80.88939687	25.93046339	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	221	4.1322394128787	0.380331865	-0.0700656496979919	0.1879692	107.721476456294	0.00279572158554178	22.9987182953419	0.0150861479170218	-81.59174976	27.79812764	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1025	-0.773101900138562	0.164347285	-0.0985120189286567	0.04391911	59.4365393958795	0.00259359761303582	17.2012822841987	0.00647111274743024	-98.65849816	34.71618433	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	1215	-7.40509785184915	0.04244658	-0.164447306181557	0.13697693	116.616668552733	0.00767675881121917	17.9126605215745	0.00790940287194084	-77.94387871	34.31710576	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2550	-5.57578854149925	0.003223865	-0.0796729537756787	0.696762035	105.190386533737	0.00805747542009713	12.1413463465153	0.0199966764104265	-74.18491634	40.7098448	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2998	-1.28605451900231	0.021971235	0.0441252182459608	0.0556763	96.245514686291	0.0105462334735524	9.15224374140589	0.0195185567649437	-72.18455731	42.56364832	Hesperiidae	G5	aposematic	no	34	aposematic	1
Anatrytone logan	2622	-4.04618539948941	0.47449671	-0.105017369641001	0.104525265	76.7092961852367	0.010377453372991	9.26570529662646	0.00921617128451716	-84.10874889	42.32652711	Hesperiidae	G5	aposematic	no	34	aposematic	1
