"Site"	"Year"	"N.species"	"Evenness"	"N.butterflies"	"Party_Hours"	"Longitude"	"Latitude"	"grid_id"	"EcoI"	"EcoII"	"EcoregionI"	"EcoregionII"
"Allegan, MI._-86.0074_42.5492"	2012	37	0.743467766745996	508	7.5	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allegan, MI._-86.0074_42.5492"	2013	24	0.803358598905555	190	7.5	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allegan, MI._-86.0074_42.5492"	2014	24	0.796505020634247	219	8.5	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allegan, MI._-86.0074_42.5492"	2015	30	0.329056381683533	894	8	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allegan, MI._-86.0074_42.5492"	2016	24	0.683913905735334	284	8.5	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allegan, MI._-86.0074_42.5492"	2017	29	0.829858058574716	318	8	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allegan, MI._-86.0074_42.5492"	2018	32	0.704555333183649	312	8	-86.0074	42.5492	2619	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Allen Co._-85.0833_41.2167"	1996	22	0.62033962629069	440	13	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	1997	15	0.822164872959474	99	4.5	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	1998	20	0.764331231808503	167	10	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2000	14	0.798864801522672	39	4	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2001	13	0.857848946530588	30	6	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2002	7	0.92270744192007	22	7.5	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2003	14	0.915714121362811	29	4	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2004	9	0.867816787975797	23	3	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2005	8	0.592578714846234	45	3	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2007	8	0.598389757203775	61	6	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2008	16	0.822323198737888	80	6	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Allen Co._-85.0833_41.2167"	2009	7	0.900209560433388	23	4	-85.0833	41.2167	2361	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Alva, FL._-81.6726_26.7153"	1995	33	0.479189725278849	500	5.5	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	1996	33	0.70151243164738	330	6	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	1997	30	0.857260783549944	266	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	1998	40	0.545986463725545	1066	4	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	1999	35	0.811717809255864	280	5	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2000	24	0.734184797876856	352	5	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2001	32	0.837827474720343	336	5	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2002	28	0.806819341933702	282	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2003	36	0.738130207692011	1275	9	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2004	31	0.214945275895411	1463	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2005	31	0.735001269988049	705	4	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2006	39	0.760289339166137	699	6.5	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2007	38	0.547983314973159	1966	9	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2008	30	0.743568364250075	249	8	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2009	26	0.720796911748573	639	6	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2010	23	0.704792475389493	345	8	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2011	28	0.670463176204654	292	9	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2012	23	0.836752980298113	204	8	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2013	39	0.827389240801036	505	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2014	33	0.628864577807682	861	8	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2015	35	0.787780720698145	335	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2016	26	0.768504860321822	189	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2017	19	0.840040395534642	121	7	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Alva, FL._-81.6726_26.7153"	2018	22	0.801486437085802	167	6	-81.6726	26.7153	149	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Anchorage, AK._-149.7773_61.1642"	1999	4	0.913122629201305	13	4.6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2000	11	0.779326527697624	85	7	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2001	9	0.732196812082907	183	7	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2004	9	0.686737638693997	41	8	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2005	15	0.744628453023544	83	8	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2006	5	0.91014159264798	9	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2007	5	0.555220968445703	57	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2009	4	0.89315060058582	19	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2010	8	0.585181533819398	52	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2011	7	0.899002712158646	27	6.01084990958409	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2012	6	0.702810982123367	57	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2013	7	0.846984635130804	28	6.5	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2014	7	0.955897076407558	18	7.5	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2015	4	0.787208713570229	14	7	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2016	2	0.468995593589281	10	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2017	6	0.876713080465887	19	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Anchorage, AK._-149.7773_61.1642"	2018	4	0.572555207190791	13	6	-149.7773	61.1642	5196	7	7.1	"MARINE WEST COAST FOREST"	"MARINE WEST COAST FOREST"
"Ann Arbor City, MI._-83.7066_42.2805"	1999	47	0.818496964691466	863	32	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2000	45	0.780142180083721	1121	25	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2001	44	0.753398361109222	971	19	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2002	34	0.773812375571556	523	14.5	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2003	35	0.604023770388531	891	11.5	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2004	38	0.752487066806439	646	28	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2005	47	0.599189483711168	1247	46	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2007	43	0.740779025137154	805	18	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2009	40	0.750021531521738	920	18	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2010	46	0.780029738588147	746	20	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2011	43	0.7573980580411	988	32	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2012	39	0.769357100094904	638	15	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2013	42	0.531473532977368	1066	24.5	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2014	39	0.795991196018836	594	10	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2015	29	0.795999566128063	803	18.5	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2016	40	0.761439198458674	648	22	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2017	41	0.771163698561159	847	30.5	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Ann Arbor City, MI._-83.7066_42.2805"	2018	42	0.724125303483272	1043	28.5	-83.7066	42.2805	2623	8	8.2	"EASTERN TEMPERATE FORESTS"	"CENTRAL USA PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2008	37	0.769171903191993	312	10	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2009	27	0.826691123331451	186	7.5	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2010	28	0.810337407553474	181	9	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2011	28	0.864516091782676	169	8	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2012	31	0.789883746810111	258	9.5	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2013	29	0.79891262122493	214	14	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2014	41	0.755034178684174	496	18	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2015	39	0.829307802160995	329	11	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2016	44	0.840727770706095	383	18	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2017	40	0.767574173195434	403	16	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Annutteliga Hammock_-82.452_28.73"	2018	42	0.856239928608004	331	12	-82.452	28.73	317	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	1996	25	0.768095126107028	203	7	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	1997	28	0.705106553714686	282	8	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	1998	48	0.749478442278584	679	10	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	1999	37	0.805907455629096	555	8	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2000	48	0.579294746735722	1652	8	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2001	54	0.679689979628177	1145	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2002	48	0.702743529219242	1307	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2003	50	0.54348441858041	2820	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2004	42	0.729387822504324	753	8.5	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2005	45	0.692855024218901	3096	10	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2006	32	0.881877315331375	200	9.5	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2007	46	0.812093785644466	700	19	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2008	44	0.775347542318054	891	9.5	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2010	33	0.75614670251646	388	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2012	44	0.646799577992277	1435	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2013	44	0.651534041832201	1995	10	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2014	40	0.566847161308762	916	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2015	33	0.85737774189128	275	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2016	32	0.875095437126655	146	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2017	31	0.726208123582722	289	12	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2018	40	0.703895163145376	517	8	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2009	54	0.676036470509577	1193	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Archer, FL._-82.3392_29.6667"	2011	51	0.755495875844844	1419	9	-82.3392	29.6667	417	8	8.5	"EASTERN TEMPERATE FORESTS"	"MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS"
"Arkansas City, KS._-97.0385_37.0412"	2006	27	0.519517135991543	500	7	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2007	41	0.702176010218215	424	14	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2008	39	0.794361103511916	370	18	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2009	39	0.800737422761157	342	14	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2010	45	0.759165219681423	743	15.5	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2011	32	0.848725206479674	120	12.5	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2012	38	0.78001534636922	249	15	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2013	44	0.729413564827854	541	14.5	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2014	45	0.843641595767503	531	15	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2015	31	0.775307517901445	360	12	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2016	42	0.702836069906963	395	15.5	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2017	37	0.787987934443641	368	15.5	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Arkansas City, KS._-97.0385_37.0412"	2018	42	0.806502914546934	491	15.5	-97.0385	37.0412	1426	9	9.4	"GREAT PLAINS"	"SOUTH CENTRAL SEMIARID PRAIRIES"
"Ashland Co._-82.3393_40.7191"	2009	25	0.766393202920875	274	10	-82.3393	40.7191	2365	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Ashland Co._-82.3393_40.7191"	2010	42	0.688019701533965	2007	10	-82.3393	40.7191	2365	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Ashland Co._-82.3393_40.7191"	2011	32	0.804618211072275	722	15.5	-82.3393	40.7191	2365	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Ashland Co._-82.3393_40.7191"	2012	43	0.570672613227647	1462	20	-82.3393	40.7191	2365	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Ashland Co._-82.3393_40.7191"	2013	35	0.664701372567632	1182	14	-82.3393	40.7191	2365	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
"Ashland Co._-82.3393_40.7191"	2014	38	0.724324290857638	697	9.5	-82.3393	40.7191	2365	8	8.1	"EASTERN TEMPERATE FORESTS"	"MIXED WOOD PLAINS"
